transaction_id,order_id,merchant_id,terminal_id,channel,payment_mode,card_network,issuer_bank,amount,currency,txn_initiated_at,auth_status,ledger_status,settlement_status,current_status,failure_stage,failure_reason_code,failure_reason_desc,retry_count,trace_id
TXN2026M0005861,ORDM0005861,MRC67426,TID85576,POS,WALLET,RUPAY,HDFC,13810.44,INR,2026-02-01T10:14:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE476384
TXN2026M0005862,ORDM0005862,MRC92049,TID60309,ONLINE,WALLET,,AXIS,4029.41,INR,2026-02-02T14:20:10,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE114485
TXN2026M0005863,ORDM0005863,MRC38659,TID14173,ONLINE,UPI,RUPAY,KOTAK,11549.2,INR,2026-02-03T15:56:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE250912
TXN2026M0005864,ORDM0005864,MRC78211,TID67773,POS,UPI,VISA,AXIS,14480.15,INR,2026-02-02T19:50:35,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE854389
TXN2026M0005865,ORDM0005865,MRC32555,TID85603,ONLINE,WALLET,VISA,ICICI,4301.09,INR,2026-02-03T23:14:08,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE733176
TXN2026M0005866,ORDM0005866,MRC89667,TID64567,ONLINE,WALLET,MASTERCARD,SBI,5428.08,INR,2026-02-04T09:33:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE116371
TXN2026M0005867,ORDM0005867,MRC19787,TID99742,POS,UPI,MASTERCARD,SBI,1539.83,INR,2026-02-02T03:35:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE874715
TXN2026M0005868,ORDM0005868,MRC16245,TID23001,POS,WALLET,RUPAY,HDFC,4562.7,INR,2026-02-04T01:33:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE993821
TXN2026M0005869,ORDM0005869,MRC22547,TID96691,ONLINE,CARD,RUPAY,HDFC,689.85,INR,2026-02-03T20:24:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE519482
TXN2026M0005870,ORDM0005870,MRC52179,TID88188,POS,WALLET,,AXIS,12787.4,INR,2026-02-04T06:34:01,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE596376
TXN2026M0005871,ORDM0005871,MRC15515,TID52166,POS,WALLET,MASTERCARD,AXIS,16163.79,INR,2026-02-02T00:46:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE160177
TXN2026M0005872,ORDM0005872,MRC82914,TID96857,POS,UPI,MASTERCARD,KOTAK,19677.11,INR,2026-02-04T12:46:02,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE364027
TXN2026M0005873,ORDM0005873,MRC37786,TID22947,ONLINE,UPI,RUPAY,ICICI,17593.5,INR,2026-02-03T20:23:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE525124
TXN2026M0005874,ORDM0005874,MRC19584,TID20213,POS,UPI,RUPAY,KOTAK,5729.64,INR,2026-02-03T16:42:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE554642
TXN2026M0005875,ORDM0005875,MRC52974,TID59300,ONLINE,UPI,,SBI,9047.74,INR,2026-02-04T07:51:59,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE722682
TXN2026M0005876,ORDM0005876,MRC38627,TID48694,ONLINE,UPI,RUPAY,AXIS,7755.9,INR,2026-02-04T00:04:58,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE601204
TXN2026M0005877,ORDM0005877,MRC80699,TID50559,ONLINE,UPI,MASTERCARD,ICICI,10219.05,INR,2026-02-03T10:59:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE526480
TXN2026M0005878,ORDM0005878,MRC56037,TID76049,POS,WALLET,,KOTAK,8220.34,INR,2026-02-03T22:47:58,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE297296
TXN2026M0005879,ORDM0005879,MRC41766,TID53554,POS,WALLET,,SBI,19459.62,INR,2026-02-02T05:45:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE909107
TXN2026M0005880,ORDM0005880,MRC16979,TID31507,POS,CARD,MASTERCARD,SBI,9593.77,INR,2026-02-02T16:31:52,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE135433
TXN2026M0005881,ORDM0005881,MRC70131,TID22855,ONLINE,UPI,MASTERCARD,HDFC,7520.42,INR,2026-02-04T09:54:01,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE359794
TXN2026M0005882,ORDM0005882,MRC69084,TID21312,ONLINE,WALLET,MASTERCARD,SBI,248.06,INR,2026-02-01T20:33:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE355685
TXN2026M0005883,ORDM0005883,MRC36006,TID77270,POS,CARD,MASTERCARD,HDFC,16264.38,INR,2026-02-03T03:34:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE720809
TXN2026M0005884,ORDM0005884,MRC85455,TID38097,ONLINE,WALLET,VISA,HDFC,18564.44,INR,2026-02-02T17:04:38,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,0,TRACE467025
TXN2026M0005885,ORDM0005885,MRC99113,TID88415,ONLINE,CARD,VISA,HDFC,4575.13,INR,2026-02-03T08:19:52,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE224880
TXN2026M0005886,ORDM0005886,MRC47470,TID69356,ONLINE,UPI,,ICICI,1723.61,INR,2026-02-03T02:18:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE438564
TXN2026M0005887,ORDM0005887,MRC22768,TID97478,ONLINE,CARD,RUPAY,AXIS,16023.61,INR,2026-02-02T02:43:45,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE868433
TXN2026M0005888,ORDM0005888,MRC42174,TID55619,ONLINE,UPI,MASTERCARD,AXIS,13127.75,INR,2026-02-04T00:57:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE186755
TXN2026M0005889,ORDM0005889,MRC56064,TID18875,POS,WALLET,MASTERCARD,SBI,16504.92,INR,2026-02-04T14:47:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE932371
TXN2026M0005890,ORDM0005890,MRC91034,TID15073,POS,UPI,VISA,AXIS,10859.45,INR,2026-02-03T11:00:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE903112
TXN2026M0005891,ORDM0005891,MRC82524,TID57639,ONLINE,UPI,,HDFC,13236.46,INR,2026-02-03T08:50:22,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE483404
TXN2026M0005892,ORDM0005892,MRC62497,TID21884,POS,UPI,,AXIS,12067.13,INR,2026-02-02T07:39:23,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE308932
TXN2026M0005893,ORDM0005893,MRC34036,TID75562,POS,WALLET,VISA,HDFC,8110.65,INR,2026-02-03T09:10:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE254604
TXN2026M0005894,ORDM0005894,MRC60249,TID97864,ONLINE,CARD,,SBI,13883.52,INR,2026-02-04T01:48:28,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE832374
TXN2026M0005895,ORDM0005895,MRC23527,TID66498,ONLINE,UPI,,SBI,585.94,INR,2026-02-02T13:08:15,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE962366
TXN2026M0005896,ORDM0005896,MRC74111,TID13589,ONLINE,UPI,,KOTAK,2380.78,INR,2026-02-03T13:09:59,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,2,TRACE493995
TXN2026M0005897,ORDM0005897,MRC11726,TID77069,ONLINE,WALLET,VISA,SBI,919.52,INR,2026-02-01T11:01:51,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE908594
TXN2026M0005898,ORDM0005898,MRC45951,TID91884,ONLINE,WALLET,,AXIS,7872.26,INR,2026-02-01T19:26:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE486886
TXN2026M0005899,ORDM0005899,MRC71144,TID51948,ONLINE,WALLET,,KOTAK,4273.89,INR,2026-02-03T10:40:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE908039
TXN2026M0005900,ORDM0005900,MRC76437,TID74497,POS,UPI,VISA,AXIS,14017.66,INR,2026-02-04T08:51:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE376036
TXN2026M0005901,ORDM0005901,MRC46278,TID15759,ONLINE,CARD,,KOTAK,15875.56,INR,2026-02-02T21:51:57,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE805712
TXN2026M0005902,ORDM0005902,MRC61353,TID86121,ONLINE,WALLET,MASTERCARD,ICICI,10385.28,INR,2026-02-04T12:37:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE675628
TXN2026M0005903,ORDM0005903,MRC92759,TID39314,POS,WALLET,,SBI,11508.32,INR,2026-02-04T04:30:42,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE523849
TXN2026M0005904,ORDM0005904,MRC58163,TID53355,ONLINE,UPI,VISA,ICICI,18451.29,INR,2026-02-03T14:55:50,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE553411
TXN2026M0005905,ORDM0005905,MRC41110,TID30664,POS,UPI,RUPAY,KOTAK,5188.62,INR,2026-02-03T00:46:58,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE807564
TXN2026M0005906,ORDM0005906,MRC64365,TID86690,POS,UPI,RUPAY,SBI,4312.78,INR,2026-02-01T17:35:02,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,2,TRACE614927
TXN2026M0005907,ORDM0005907,MRC30521,TID53114,ONLINE,UPI,VISA,HDFC,8977.23,INR,2026-02-01T13:40:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE313728
TXN2026M0005908,ORDM0005908,MRC97177,TID54590,ONLINE,CARD,VISA,HDFC,10302.18,INR,2026-02-01T13:09:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE404418
TXN2026M0005909,ORDM0005909,MRC78775,TID88903,ONLINE,CARD,RUPAY,AXIS,7850.32,INR,2026-02-03T11:46:51,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE666893
TXN2026M0005910,ORDM0005910,MRC59631,TID33911,ONLINE,CARD,RUPAY,AXIS,1680.41,INR,2026-02-03T18:20:08,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE700168
TXN2026M0005911,ORDM0005911,MRC75203,TID92706,POS,WALLET,,SBI,19951.8,INR,2026-02-02T22:04:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE899860
TXN2026M0005912,ORDM0005912,MRC38877,TID43154,POS,WALLET,VISA,AXIS,8406.61,INR,2026-02-03T23:13:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE592259
TXN2026M0005913,ORDM0005913,MRC76946,TID68710,POS,WALLET,RUPAY,ICICI,19280.83,INR,2026-02-03T21:54:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE111791
TXN2026M0005914,ORDM0005914,MRC40624,TID30731,POS,CARD,,AXIS,16338.38,INR,2026-02-04T19:31:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE366423
TXN2026M0005915,ORDM0005915,MRC86815,TID77138,ONLINE,WALLET,VISA,HDFC,5191.56,INR,2026-02-01T20:24:27,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE443706
TXN2026M0005916,ORDM0005916,MRC85765,TID25307,POS,UPI,MASTERCARD,AXIS,11771.7,INR,2026-02-03T07:18:12,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE598750
TXN2026M0005917,ORDM0005917,MRC17684,TID95991,ONLINE,UPI,VISA,KOTAK,8154.81,INR,2026-02-03T22:18:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE458228
TXN2026M0005918,ORDM0005918,MRC77611,TID85033,POS,UPI,,AXIS,9367.27,INR,2026-02-03T18:45:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE340452
TXN2026M0005919,ORDM0005919,MRC21961,TID27883,POS,UPI,RUPAY,ICICI,15506.34,INR,2026-02-04T15:15:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE522695
TXN2026M0005920,ORDM0005920,MRC41545,TID13437,ONLINE,WALLET,MASTERCARD,ICICI,2738.16,INR,2026-02-04T15:33:05,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE895617
TXN2026M0005921,ORDM0005921,MRC76734,TID60561,ONLINE,UPI,RUPAY,KOTAK,583.46,INR,2026-02-03T06:35:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE930532
TXN2026M0005922,ORDM0005922,MRC79012,TID82257,POS,CARD,MASTERCARD,ICICI,1643.13,INR,2026-02-02T12:52:58,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE569284
TXN2026M0005923,ORDM0005923,MRC62335,TID92950,ONLINE,UPI,MASTERCARD,SBI,5064.94,INR,2026-02-04T08:09:44,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE675362
TXN2026M0005924,ORDM0005924,MRC95111,TID73921,ONLINE,UPI,VISA,SBI,12754.63,INR,2026-02-01T15:18:08,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE253198
TXN2026M0005925,ORDM0005925,MRC71700,TID25933,ONLINE,CARD,VISA,AXIS,8296.59,INR,2026-02-02T22:09:05,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE485140
TXN2026M0005926,ORDM0005926,MRC10031,TID96741,ONLINE,UPI,,AXIS,5172.93,INR,2026-02-03T19:15:04,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE522992
TXN2026M0005927,ORDM0005927,MRC73537,TID58429,ONLINE,CARD,VISA,ICICI,18565.8,INR,2026-02-02T13:07:13,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE466626
TXN2026M0005928,ORDM0005928,MRC73027,TID30730,POS,UPI,RUPAY,KOTAK,13607.35,INR,2026-02-04T10:01:16,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE915010
TXN2026M0005929,ORDM0005929,MRC20990,TID31242,POS,UPI,,HDFC,14236.64,INR,2026-02-02T05:20:10,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE464303
TXN2026M0005930,ORDM0005930,MRC97769,TID95033,POS,UPI,RUPAY,KOTAK,3754.56,INR,2026-02-03T05:57:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE183645
TXN2026M0005931,ORDM0005931,MRC13815,TID59779,POS,UPI,RUPAY,SBI,15515.69,INR,2026-02-02T19:22:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE504779
TXN2026M0005932,ORDM0005932,MRC70295,TID94493,POS,CARD,RUPAY,AXIS,5900.61,INR,2026-02-04T19:21:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE569301
TXN2026M0005933,ORDM0005933,MRC49016,TID34625,ONLINE,UPI,,KOTAK,12488.77,INR,2026-02-02T10:58:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE236790
TXN2026M0005934,ORDM0005934,MRC74229,TID70202,POS,WALLET,MASTERCARD,ICICI,6398.31,INR,2026-02-04T09:32:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE664334
TXN2026M0005935,ORDM0005935,MRC86152,TID39591,ONLINE,CARD,,SBI,11259.41,INR,2026-02-03T08:30:45,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE269053
TXN2026M0005936,ORDM0005936,MRC55402,TID66770,POS,CARD,MASTERCARD,SBI,13559.96,INR,2026-02-03T01:20:18,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE201523
TXN2026M0005937,ORDM0005937,MRC82859,TID89931,ONLINE,UPI,RUPAY,HDFC,12415.9,INR,2026-02-02T01:34:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE946648
TXN2026M0005938,ORDM0005938,MRC37283,TID11633,POS,WALLET,,ICICI,17072.21,INR,2026-02-02T14:39:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE207310
TXN2026M0005939,ORDM0005939,MRC79136,TID36328,ONLINE,WALLET,,AXIS,18197.35,INR,2026-02-01T22:07:25,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE492134
TXN2026M0005940,ORDM0005940,MRC56838,TID73335,POS,CARD,MASTERCARD,HDFC,16557.66,INR,2026-02-01T10:42:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE480517
TXN2026M0005941,ORDM0005941,MRC56069,TID91939,POS,UPI,RUPAY,HDFC,3958.28,INR,2026-02-04T05:42:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE732086
TXN2026M0005942,ORDM0005942,MRC37788,TID73650,POS,WALLET,,ICICI,17307.15,INR,2026-02-03T03:26:27,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE947424
TXN2026M0005943,ORDM0005943,MRC34811,TID16516,POS,WALLET,RUPAY,SBI,5674.44,INR,2026-02-03T11:39:43,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE276082
TXN2026M0005944,ORDM0005944,MRC16045,TID72818,ONLINE,WALLET,,SBI,18179.47,INR,2026-02-01T16:09:43,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE246924
TXN2026M0005945,ORDM0005945,MRC78161,TID25330,POS,WALLET,RUPAY,KOTAK,16693.38,INR,2026-02-03T06:15:41,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE178647
TXN2026M0005946,ORDM0005946,MRC79946,TID52889,ONLINE,CARD,,KOTAK,15784.43,INR,2026-02-03T21:09:39,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE910935
TXN2026M0005947,ORDM0005947,MRC47540,TID50113,POS,WALLET,RUPAY,ICICI,15300.52,INR,2026-02-04T18:37:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE744249
TXN2026M0005948,ORDM0005948,MRC18489,TID43367,ONLINE,CARD,VISA,AXIS,10737.4,INR,2026-02-04T20:14:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE600968
TXN2026M0005949,ORDM0005949,MRC89718,TID17142,ONLINE,WALLET,,SBI,5007.43,INR,2026-02-03T07:22:34,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE925543
TXN2026M0005950,ORDM0005950,MRC24306,TID68662,ONLINE,CARD,MASTERCARD,KOTAK,3954.19,INR,2026-02-04T03:08:47,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE986523
TXN2026M0005951,ORDM0005951,MRC94654,TID22729,ONLINE,UPI,VISA,KOTAK,17259.08,INR,2026-02-01T23:27:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE512887
TXN2026M0005952,ORDM0005952,MRC83780,TID79184,POS,UPI,VISA,HDFC,8336.4,INR,2026-02-02T08:03:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE870070
TXN2026M0005953,ORDM0005953,MRC51504,TID14046,ONLINE,UPI,MASTERCARD,SBI,4949.12,INR,2026-02-02T20:59:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE936111
TXN2026M0005954,ORDM0005954,MRC86615,TID59152,POS,CARD,VISA,KOTAK,2468.69,INR,2026-02-01T22:24:40,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE374949
TXN2026M0005955,ORDM0005955,MRC68190,TID45018,POS,UPI,MASTERCARD,ICICI,15052.75,INR,2026-02-02T03:50:07,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE956590
TXN2026M0005956,ORDM0005956,MRC29287,TID29379,POS,UPI,RUPAY,HDFC,2282.42,INR,2026-02-03T01:39:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE578750
TXN2026M0005957,ORDM0005957,MRC48382,TID40797,POS,CARD,,AXIS,2005.87,INR,2026-02-01T14:35:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE947822
TXN2026M0005958,ORDM0005958,MRC26453,TID41111,ONLINE,WALLET,VISA,HDFC,13899.28,INR,2026-02-02T09:48:03,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE908421
TXN2026M0005959,ORDM0005959,MRC41175,TID38306,POS,CARD,,SBI,6114.52,INR,2026-02-01T14:01:23,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE657922
TXN2026M0005960,ORDM0005960,MRC32379,TID42819,ONLINE,WALLET,MASTERCARD,KOTAK,15650.66,INR,2026-02-03T14:52:13,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE974928
TXN2026M0005961,ORDM0005961,MRC18488,TID80026,ONLINE,UPI,MASTERCARD,HDFC,16754.95,INR,2026-02-01T15:20:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE717814
TXN2026M0005962,ORDM0005962,MRC13537,TID39384,POS,CARD,RUPAY,AXIS,17009.46,INR,2026-02-02T15:06:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE315656
TXN2026M0005963,ORDM0005963,MRC15255,TID81944,POS,WALLET,,SBI,16197.31,INR,2026-02-03T21:00:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE508420
TXN2026M0005964,ORDM0005964,MRC61547,TID55890,POS,WALLET,VISA,HDFC,16505.76,INR,2026-02-03T21:27:54,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE725126
TXN2026M0005965,ORDM0005965,MRC36290,TID42547,ONLINE,WALLET,MASTERCARD,HDFC,7826.67,INR,2026-02-02T12:06:18,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE921474
TXN2026M0005966,ORDM0005966,MRC59761,TID51700,POS,UPI,RUPAY,AXIS,18220.54,INR,2026-02-03T14:23:54,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE276147
TXN2026M0005967,ORDM0005967,MRC39048,TID84651,POS,UPI,VISA,HDFC,10758.51,INR,2026-02-02T02:25:00,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE104261
TXN2026M0005968,ORDM0005968,MRC69467,TID38795,POS,UPI,MASTERCARD,HDFC,10408.65,INR,2026-02-02T18:58:38,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE313270
TXN2026M0005969,ORDM0005969,MRC25369,TID49748,POS,WALLET,,SBI,14119.66,INR,2026-02-04T15:43:40,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE554889
TXN2026M0005970,ORDM0005970,MRC10291,TID37435,POS,CARD,VISA,HDFC,1576.08,INR,2026-02-03T23:58:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE408766
TXN2026M0005971,ORDM0005971,MRC76223,TID42791,ONLINE,WALLET,VISA,AXIS,11424.68,INR,2026-02-03T08:51:16,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE945720
TXN2026M0005972,ORDM0005972,MRC71324,TID45985,POS,CARD,,ICICI,9422.82,INR,2026-02-04T05:43:01,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE849957
TXN2026M0005973,ORDM0005973,MRC73294,TID45742,POS,UPI,MASTERCARD,KOTAK,1182.92,INR,2026-02-04T11:54:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE664066
TXN2026M0005974,ORDM0005974,MRC14562,TID34947,POS,CARD,,HDFC,14599.05,INR,2026-02-03T07:43:44,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,1,TRACE670576
TXN2026M0005975,ORDM0005975,MRC61555,TID92583,ONLINE,CARD,RUPAY,ICICI,10646.3,INR,2026-02-04T18:27:28,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE491520
TXN2026M0005976,ORDM0005976,MRC28325,TID73884,ONLINE,WALLET,MASTERCARD,HDFC,4081.61,INR,2026-02-03T11:56:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE393144
TXN2026M0005977,ORDM0005977,MRC27440,TID82150,POS,CARD,MASTERCARD,KOTAK,17135.16,INR,2026-02-03T21:09:17,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE881095
TXN2026M0005978,ORDM0005978,MRC80290,TID92419,ONLINE,WALLET,RUPAY,HDFC,11744.32,INR,2026-02-04T09:33:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE285716
TXN2026M0005979,ORDM0005979,MRC72705,TID92475,POS,WALLET,VISA,ICICI,16113.29,INR,2026-02-03T12:44:40,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE706254
TXN2026M0005980,ORDM0005980,MRC50966,TID20948,POS,WALLET,VISA,HDFC,10956.81,INR,2026-02-03T15:21:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE369046
